+----------+----------+---------+-------+
|   Time   |    X     |    Y    | Event |
| 652.690  |  35.623  |  36.255 |  odo  |
| 652.720  |  35.639  |  36.266 |  odo  |
| 652.740  |  35.651  |  36.274 |  odo  |
| 652.760  |  35.663  |  36.283 |  odo  |
| 652.790  |  35.681  |  36.296 |  odo  |
| 652.820  |  35.701  |  36.310 |  odo  |
| 652.830  |  35.717  |  36.318 |  gps  |
| 652.840  |  35.730  |  36.328 |  odo  |
| 652.870  |  35.750  |  36.343 |  odo  |
| 652.880  |  35.750  |  36.343 | laser |
| 652.890  |  35.764  |  36.354 |  odo  |
| 652.910  |  35.778  |  36.365 |  odo  |
| 652.940  |  35.800  |  36.382 |  odo  |
| 652.970  |  35.822  |  36.399 |  odo  |
| 652.990  |  35.838  |  36.412 |  odo  |
| 653.010  |  35.854  |  36.424 |  odo  |
| 653.030  |  35.867  |  36.430 |  gps  |
| 653.040  |  35.891  |  36.450 |  odo  |
| 653.070  |  35.916  |  36.471 |  odo  |
| 653.090  |  35.933  |  36.485 |  odo  |
| 653.100  |  35.933  |  36.485 | laser |
| 653.120  |  35.959  |  36.508 |  odo  |
| 653.140  |  35.977  |  36.523 |  odo  |
| 653.160  |  35.995  |  36.539 |  odo  |
| 653.190  |  36.022  |  36.563 |  odo  |
| 653.220  |  36.050  |  36.587 |  odo  |
| 653.230  |  36.062  |  36.593 |  gps  |
| 653.240  |  36.081  |  36.610 |  odo  |
| 653.260  |  36.101  |  36.628 |  odo  |
| 653.290  |  36.131  |  36.656 |  odo  |
| 653.310  |  36.131  |  36.656 | laser |
| 653.320  |  36.162  |  36.684 |  odo  |
| 653.340  |  36.183  |  36.703 |  odo  |
| 653.370  |  36.215  |  36.733 |  odo  |
| 653.390  |  36.237  |  36.753 |  odo  |
| 653.410  |  36.258  |  36.774 |  odo  |
| 653.430  |  36.269  |  36.787 |  gps  |
| 653.440  |  36.303  |  36.818 |  odo  |
| 653.470  |  36.337  |  36.851 |  odo  |
| 653.490  |  36.360  |  36.873 |  odo  |
| 653.510  |  36.383  |  36.895 |  odo  |
| 653.520  |  36.383  |  36.895 | laser |
| 653.540  |  36.418  |  36.929 |  odo  |
| 653.570  |  36.454  |  36.964 |  odo  |
| 653.590  |  36.478  |  36.988 |  odo  |
| 653.620  |  36.516  |  37.024 |  odo  |
| 653.630  |  36.526  |  37.028 |  gps  |
| 653.640  |  36.551  |  37.053 |  odo  |
| 653.660  |  36.576  |  37.078 |  odo  |
| 653.690  |  36.615  |  37.116 |  odo  |
| 653.720  |  36.653  |  37.154 |  odo  |
| 653.740  |  36.653  |  37.154 | laser |
| 653.740  |  36.678  |  37.180 |  odo  |
| 653.760  |  36.704  |  37.207 |  odo  |
| 653.790  |  36.744  |  37.247 |  odo  |
| 653.820  |  36.784  |  37.289 |  odo  |
| 653.830  |  36.796  |  37.292 |  gps  |
| 653.840  |  36.823  |  37.320 |  odo  |
| 653.870  |  36.864  |  37.363 |  odo  |
| 653.890  |  36.892  |  37.392 |  odo  |
| 653.910  |  36.920  |  37.422 |  odo  |
| 653.940  |  36.962  |  37.466 |  odo  |
| 653.950  |  36.962  |  37.466 | laser |
| 653.970  |  37.003  |  37.511 |  odo  |
| 653.990  |  37.032  |  37.542 |  odo  |
| 654.010  |  37.060  |  37.573 |  odo  |
| 654.030  |  37.065  |  37.585 |  gps  |
| 654.040  |  37.109  |  37.633 |  odo  |
| 654.070  |  37.154  |  37.682 |  odo  |
| 654.090  |  37.183  |  37.714 |  odo  |
| 654.120  |  37.227  |  37.763 |  odo  |
| 654.140  |  37.257  |  37.797 |  odo  |
| 654.160  |  37.257  |  37.797 | laser |
| 654.160  |  37.287  |  37.831 |  odo  |
| 654.190  |  37.333  |  37.882 |  odo  |
| 654.220  |  37.379  |  37.934 |  odo  |
| 654.230  |  37.349  |  37.962 |  gps  |
| 654.240  |  37.380  |  37.997 |  odo  |
| 654.260  |  37.411  |  38.032 |  odo  |
| 654.290  |  37.458  |  38.086 |  odo  |
| 654.320  |  37.505  |  38.140 |  odo  |
| 654.340  |  37.536  |  38.176 |  odo  |
| 654.370  |  37.584  |  38.230 |  odo  |
| 654.380  |  37.584  |  38.230 | laser |
| 654.390  |  37.615  |  38.266 |  odo  |
| 654.410  |  37.648  |  38.303 |  odo  |
| 654.430  |  37.616  |  38.335 |  gps  |
| 654.440  |  37.665  |  38.390 |  odo  |
| 654.470  |  37.713  |  38.446 |  odo  |
| 654.490  |  37.745  |  38.482 |  odo  |
| 654.510  |  37.778  |  38.519 |  odo  |
| 654.540  |  37.827  |  38.575 |  odo  |
| 654.570  |  37.877  |  38.632 |  odo  |
| 654.590  |  37.877  |  38.632 | laser |
| 654.590  |  37.909  |  38.669 |  odo  |
| 654.620  |  37.958  |  38.725 |  odo  |
| 654.630  |  37.918  |  38.762 |  gps  |
| 654.640  |  37.951  |  38.801 |  odo  |
| 654.660  |  37.983  |  38.839 |  odo  |
| 654.690  |  38.033  |  38.898 |  odo  |
| 654.720  |  38.082  |  38.956 |  odo  |
| 654.740  |  38.115  |  38.996 |  odo  |
| 654.760  |  38.147  |  39.035 |  odo  |
| 654.790  |  38.197  |  39.095 |  odo  |
| 654.800  |  38.197  |  39.095 | laser |
| 654.820  |  38.247  |  39.157 |  odo  |
| 654.830  |  38.208  |  39.193 |  gps  |
| 654.840  |  38.241  |  39.234 |  odo  |
| 654.870  |  38.289  |  39.295 |  odo  |
| 654.890  |  38.322  |  39.337 |  odo  |
| 654.910  |  38.354  |  39.379 |  odo  |
| 654.940  |  38.404  |  39.442 |  odo  |
| 654.970  |  38.454  |  39.506 |  odo  |
| 654.990  |  38.486  |  39.548 |  odo  |
| 655.010  |  38.518  |  39.590 |  odo  |
| 655.020  |  38.518  |  39.590 | laser |
| 655.030  |  38.480  |  39.626 |  gps  |
| 655.040  |  38.529  |  39.691 |  odo  |
| 655.070  |  38.576  |  39.754 |  odo  |
| 655.090  |  38.608  |  39.796 |  odo  |
| 655.120  |  38.656  |  39.862 |  odo  |
| 655.140  |  38.687  |  39.903 |  odo  |
| 655.160  |  38.719  |  39.946 |  odo  |
| 655.190  |  38.766  |  40.010 |  odo  |
| 655.220  |  38.814  |  40.075 |  odo  |
| 655.230  |  38.771  |  40.111 |  gps  |
| 655.230  |  38.771  |  40.111 | laser |
| 655.240  |  38.802  |  40.154 |  odo  |
| 655.260  |  38.833  |  40.198 |  odo  |
| 655.290  |  38.881  |  40.263 |  odo  |
| 655.320  |  38.928  |  40.329 |  odo  |
| 655.340  |  38.960  |  40.373 |  odo  |
| 655.370  |  39.006  |  40.439 |  odo  |
| 655.390  |  39.038  |  40.483 |  odo  |
| 655.410  |  39.069  |  40.527 |  odo  |
| 655.430  |  39.032  |  40.567 |  gps  |
| 655.440  |  39.078  |  40.633 |  odo  |
| 655.450  |  39.078  |  40.633 | laser |
| 655.470  |  39.125  |  40.701 |  odo  |
| 655.490  |  39.156  |  40.746 |  odo  |
| 655.510  |  39.188  |  40.791 |  odo  |
| 655.540  |  39.234  |  40.858 |  odo  |
| 655.570  |  39.281  |  40.925 |  odo  |
| 655.590  |  39.312  |  40.970 |  odo  |
| 655.620  |  39.360  |  41.037 |  odo  |
| 655.630  |  39.317  |  41.072 |  gps  |
| 655.640  |  39.350  |  41.118 |  odo  |
| 655.660  |  39.350  |  41.118 | laser |
| 655.660  |  39.381  |  41.164 |  odo  |
| 655.690  |  39.429  |  41.233 |  odo  |
| 655.720  |  39.476  |  41.301 |  odo  |
| 655.740  |  39.509  |  41.346 |  odo  |
| 655.760  |  39.541  |  41.393 |  odo  |
| 655.790  |  39.590  |  41.462 |  odo  |
| 655.820  |  39.638  |  41.529 |  odo  |
| 655.830  |  39.594  |  41.566 |  gps  |
| 655.840  |  39.626  |  41.612 |  odo  |
| 655.870  |  39.626  |  41.612 | laser |
| 655.870  |  39.675  |  41.680 |  odo  |
| 655.890  |  39.708  |  41.727 |  odo  |
| 655.910  |  39.741  |  41.774 |  odo  |
| 655.940  |  39.790  |  41.843 |  odo  |
| 655.970  |  39.838  |  41.911 |  odo  |
| 655.990  |  39.872  |  41.957 |  odo  |
| 656.010  |  39.905  |  42.004 |  odo  |
| 656.030  |  39.864  |  42.044 |  gps  |
| 656.040  |  39.913  |  42.114 |  odo  |
| 656.070  |  39.963  |  42.184 |  odo  |
| 656.090  |  39.963  |  42.184 | laser |
| 656.090  |  39.996  |  42.230 |  odo  |
| 656.120  |  40.046  |  42.299 |  odo  |
| 656.140  |  40.079  |  42.346 |  odo  |
| 656.160  |  40.112  |  42.391 |  odo  |
| 656.190  |  40.163  |  42.461 |  odo  |
| 656.220  |  40.213  |  42.530 |  odo  |
| 656.230  |  40.174  |  42.558 |  gps  |
| 656.240  |  40.207  |  42.604 |  odo  |
| 656.260  |  40.241  |  42.650 |  odo  |
| 656.290  |  40.291  |  42.719 |  odo  |
| 656.300  |  40.291  |  42.719 | laser |
| 656.320  |  40.342  |  42.789 |  odo  |
| 656.340  |  40.376  |  42.835 |  odo  |
| 656.370  |  40.428  |  42.906 |  odo  |
| 656.390  |  40.462  |  42.953 |  odo  |
| 656.410  |  40.496  |  42.999 |  odo  |
| 656.430  |  40.463  |  43.026 |  gps  |
| 656.440  |  40.514  |  43.096 |  odo  |
| 656.470  |  40.565  |  43.167 |  odo  |
| 656.490  |  40.599  |  43.214 |  odo  |
| 656.510  |  40.599  |  43.214 | laser |
| 656.510  |  40.633  |  43.261 |  odo  |
| 656.540  |  40.683  |  43.331 |  odo  |
| 656.570  |  40.735  |  43.403 |  odo  |
| 656.590  |  40.768  |  43.449 |  odo  |
| 656.620  |  40.817  |  43.518 |  odo  |
| 656.630  |  40.781  |  43.549 |  gps  |
| 656.640  |  40.814  |  43.596 |  odo  |
| 656.660  |  40.848  |  43.644 |  odo  |
| 656.690  |  40.897  |  43.713 |  odo  |
| 656.720  |  40.947  |  43.784 |  odo  |
| 656.730  |  40.947  |  43.784 | laser |
| 656.740  |  40.980  |  43.831 |  odo  |
| 656.760  |  41.013  |  43.878 |  odo  |
| 656.790  |  41.062  |  43.948 |  odo  |
| 656.820  |  41.110  |  44.017 |  odo  |
| 656.830  |  41.081  |  44.036 |  gps  |
| 656.840  |  41.113  |  44.083 |  odo  |
| 656.870  |  41.163  |  44.154 |  odo  |
| 656.890  |  41.195  |  44.201 |  odo  |
| 656.910  |  41.227  |  44.247 |  odo  |
| 656.940  |  41.227  |  44.247 | laser |
| 656.940  |  41.276  |  44.318 |  odo  |
| 656.970  |  41.324  |  44.389 |  odo  |
| 656.990  |  41.357  |  44.436 |  odo  |
| 657.010  |  41.388  |  44.483 |  odo  |
| 657.030  |  41.361  |  44.505 |  gps  |
| 657.040  |  41.409  |  44.575 |  odo  |
| 657.070  |  41.458  |  44.647 |  odo  |
| 657.090  |  41.489  |  44.694 |  odo  |
| 657.120  |  41.538  |  44.766 |  odo  |
| 657.140  |  41.570  |  44.813 |  odo  |
| 657.150  |  41.570  |  44.813 | laser |
| 657.160  |  41.601  |  44.859 |  odo  |
| 657.190  |  41.649  |  44.931 |  odo  |
| 657.220  |  41.697  |  45.002 |  odo  |
| 657.230  |  41.670  |  45.018 |  gps  |
| 657.240  |  41.702  |  45.066 |  odo  |
| 657.260  |  41.733  |  45.112 |  odo  |
| 657.290  |  41.780  |  45.183 |  odo  |
| 657.320  |  41.827  |  45.252 |  odo  |
| 657.340  |  41.859  |  45.298 |  odo  |
| 657.370  |  41.859  |  45.298 | laser |
| 657.370  |  41.907  |  45.369 |  odo  |
| 657.390  |  41.939  |  45.415 |  odo  |
| 657.410  |  41.971  |  45.461 |  odo  |
| 657.430  |  41.951  |  45.475 |  gps  |
| 657.440  |  41.998  |  45.544 |  odo  |
| 657.470  |  42.046  |  45.613 |  odo  |
| 657.490  |  42.078  |  45.659 |  odo  |
| 657.510  |  42.111  |  45.705 |  odo  |
| 657.540  |  42.158  |  45.774 |  odo  |
| 657.570  |  42.207  |  45.843 |  odo  |
| 657.580  |  42.207  |  45.843 | laser |
| 657.590  |  42.239  |  45.889 |  odo  |
| 657.620  |  42.287  |  45.959 |  odo  |
| 657.630  |  42.267  |  45.972 |  gps  |
| 657.640  |  42.298  |  46.019 |  odo  |
| 657.660  |  42.331  |  46.065 |  odo  |
| 657.690  |  42.378  |  46.134 |  odo  |
| 657.720  |  42.425  |  46.202 |  odo  |
| 657.740  |  42.458  |  46.250 |  odo  |
| 657.760  |  42.491  |  46.296 |  odo  |
| 657.790  |  42.491  |  46.296 | laser |
| 657.790  |  42.539  |  46.365 |  odo  |
| 657.820  |  42.587  |  46.434 |  odo  |
| 657.840  |  42.572  |  46.441 |  gps  |
| 657.840  |  42.603  |  46.486 |  odo  |
| 657.870  |  42.652  |  46.557 |  odo  |
| 657.890  |  42.685  |  46.604 |  odo  |
| 657.910  |  42.717  |  46.650 |  odo  |
| 657.940  |  42.765  |  46.720 |  odo  |
| 657.970  |  42.812  |  46.788 |  odo  |
| 657.990  |  42.844  |  46.835 |  odo  |
| 658.010  |  42.844  |  46.835 | laser |
| 658.010  |  42.877  |  46.882 |  odo  |
| 658.030  |  42.874  |  46.888 |  gps  |
| 658.040  |  42.922  |  46.958 |  odo  |
| 658.070  |  42.970  |  47.027 |  odo  |
| 658.090  |  43.003  |  47.074 |  odo  |
| 658.120  |  43.051  |  47.144 |  odo  |
| 658.140  |  43.083  |  47.191 |  odo  |
| 658.160  |  43.116  |  47.238 |  odo  |
| 658.190  |  43.164  |  47.308 |  odo  |
| 658.220  |  43.164  |  47.308 | laser |
| 658.220  |  43.212  |  47.378 |  odo  |
| 658.240  |  43.205  |  47.382 |  gps  |
| 658.240  |  43.237  |  47.429 |  odo  |
| 658.260  |  43.269  |  47.476 |  odo  |
| 658.290  |  43.316  |  47.546 |  odo  |
| 658.320  |  43.363  |  47.616 |  odo  |
| 658.340  |  43.395  |  47.663 |  odo  |
| 658.370  |  43.443  |  47.734 |  odo  |
| 658.390  |  43.474  |  47.782 |  odo  |
| 658.410  |  43.505  |  47.829 |  odo  |
| 658.430  |  43.499  |  47.831 |  gps  |
| 658.440  |  43.499  |  47.831 | laser |
| 658.440  |  43.546  |  47.903 |  odo  |
| 658.470  |  43.592  |  47.974 |  odo  |
| 658.490  |  43.622  |  48.021 |  odo  |
| 658.510  |  43.653  |  48.070 |  odo  |
| 658.540  |  43.698  |  48.142 |  odo  |
| 658.570  |  43.744  |  48.215 |  odo  |
| 658.590  |  43.774  |  48.263 |  odo  |
| 658.620  |  43.818  |  48.336 |  odo  |
| 658.640  |  43.813  |  48.342 |  gps  |
| 658.640  |  43.843  |  48.390 |  odo  |
| 658.650  |  43.843  |  48.390 | laser |
| 658.660  |  43.872  |  48.439 |  odo  |
| 658.690  |  43.915  |  48.512 |  odo  |
| 658.720  |  43.959  |  48.587 |  odo  |
| 658.740  |  43.988  |  48.637 |  odo  |
| 658.760  |  44.016  |  48.686 |  odo  |
| 658.790  |  44.059  |  48.761 |  odo  |
| 658.820  |  44.100  |  48.835 |  odo  |
| 658.840  |  44.101  |  48.834 |  gps  |
| 658.840  |  44.130  |  48.885 |  odo  |
| 658.860  |  44.130  |  48.885 | laser |
| 658.870  |  44.171  |  48.961 |  odo  |
| 658.890  |  44.198  |  49.010 |  odo  |
| 658.910  |  44.225  |  49.062 |  odo  |
| 658.940  |  44.266  |  49.138 |  odo  |
| 658.970  |  44.306  |  49.215 |  odo  |
| 658.990  |  44.332  |  49.265 |  odo  |
| 659.010  |  44.358  |  49.316 |  odo  |
| 659.040  |  44.361  |  49.312 |  gps  |
| 659.040  |  44.400  |  49.389 |  odo  |
| 659.070  |  44.439  |  49.466 |  odo  |
| 659.080  |  44.439  |  49.466 | laser |
| 659.090  |  44.464  |  49.517 |  odo  |
| 659.120  |  44.502  |  49.594 |  odo  |
| 659.140  |  44.526  |  49.646 |  odo  |
| 659.160  |  44.551  |  49.697 |  odo  |
| 659.190  |  44.589  |  49.777 |  odo  |
| 659.220  |  44.625  |  49.854 |  odo  |
| 659.240  |  44.626  |  49.851 |  gps  |
| 659.240  |  44.650  |  49.903 |  odo  |
| 659.260  |  44.674  |  49.956 |  odo  |
| 659.290  |  44.674  |  49.956 | laser |
| 659.290  |  44.710  |  50.034 |  odo  |
| 659.320  |  44.747  |  50.113 |  odo  |
| 659.340  |  44.770  |  50.166 |  odo  |
| 659.370  |  44.806  |  50.245 |  odo  |
| 659.390  |  44.830  |  50.298 |  odo  |
| 659.410  |  44.853  |  50.351 |  odo  |
| 659.440  |  44.857  |  50.352 |  gps  |
| 659.440  |  44.891  |  50.429 |  odo  |
| 659.470  |  44.926  |  50.507 |  odo  |
| 659.490  |  44.948  |  50.559 |  odo  |
| 659.500  |  44.948  |  50.559 | laser |
| 659.510  |  44.971  |  50.612 |  odo  |
| 659.540  |  45.004  |  50.689 |  odo  |
| 659.570  |  45.038  |  50.766 |  odo  |
| 659.590  |  45.060  |  50.818 |  odo  |
| 659.620  |  45.092  |  50.893 |  odo  |
| 659.640  |  45.092  |  50.894 |  gps  |
| 659.640  |  45.113  |  50.946 |  odo  |
| 659.660  |  45.134  |  50.996 |  odo  |
| 659.690  |  45.166  |  51.072 |  odo  |
| 659.720  |  45.166  |  51.072 | laser |
| 659.720  |  45.197  |  51.147 |  odo  |
| 659.740  |  45.217  |  51.196 |  odo  |
| 659.760  |  45.237  |  51.245 |  odo  |
| 659.790  |  45.266  |  51.319 |  odo  |
| 659.820  |  45.295  |  51.392 |  odo  |
| 659.840  |  45.295  |  51.391 |  gps  |
| 659.840  |  45.314  |  51.439 |  odo  |
| 659.870  |  45.343  |  51.511 |  odo  |
| 659.890  |  45.361  |  51.558 |  odo  |
| 659.910  |  45.379  |  51.605 |  odo  |
| 659.930  |  45.379  |  51.605 | laser |
| 659.940  |  45.406  |  51.674 |  odo  |
| 659.970  |  45.432  |  51.742 |  odo  |
| 659.990  |  45.449  |  51.787 |  odo  |
| 660.010  |  45.466  |  51.832 |  odo  |
| 660.040  |  45.472  |  51.827 |  gps  |
| 660.040  |  45.497  |  51.894 |  odo  |
| 660.070  |  45.522  |  51.959 |  odo  |
| 660.090  |  45.538  |  52.002 |  odo  |
| 660.120  |  45.561  |  52.066 |  odo  |
| 660.140  |  45.561  |  52.066 | laser |
| 660.140  |  45.577  |  52.109 |  odo  |
| 660.160  |  45.592  |  52.150 |  odo  |
| 660.190  |  45.614  |  52.212 |  odo  |
| 660.220  |  45.637  |  52.273 |  odo  |
| 660.240  |  45.646  |  52.269 |  gps  |
| 660.240  |  45.660  |  52.309 |  odo  |
| 660.260  |  45.675  |  52.349 |  odo  |
| 660.290  |  45.695  |  52.407 |  odo  |
| 660.320  |  45.716  |  52.465 |  odo  |
| 660.340  |  45.729  |  52.503 |  odo  |
| 660.360  |  45.729  |  52.503 | laser |
| 660.370  |  45.749  |  52.560 |  odo  |
| 660.390  |  45.762  |  52.598 |  odo  |
| 660.410  |  45.775  |  52.634 |  odo  |
| 660.440  |  45.779  |  52.635 |  gps  |
| 660.440  |  45.797  |  52.688 |  odo  |
| 660.470  |  45.815  |  52.741 |  odo  |
| 660.490  |  45.827  |  52.775 |  odo  |
| 660.510  |  45.839  |  52.810 |  odo  |
| 660.540  |  45.857  |  52.860 |  odo  |
| 660.570  |  45.857  |  52.860 | laser |
| 660.570  |  45.874  |  52.909 |  odo  |
| 660.590  |  45.884  |  52.941 |  odo  |
| 660.620  |  45.901  |  52.990 |  odo  |
| 660.640  |  45.910  |  52.988 |  gps  |
| 660.640  |  45.921  |  53.019 |  odo  |
| 660.660  |  45.931  |  53.049 |  odo  |
| 660.690  |  45.946  |  53.092 |  odo  |
| 660.720  |  45.961  |  53.136 |  odo  |
| 660.740  |  45.971  |  53.164 |  odo  |
| 660.760  |  45.980  |  53.192 |  odo  |
| 660.790  |  45.980  |  53.192 | laser |
| 660.790  |  45.994  |  53.233 |  odo  |
| 660.820  |  46.008  |  53.273 |  odo  |
| 660.840  |  46.013  |  53.271 |  gps  |
| 660.840  |  46.022  |  53.298 |  odo  |
| 660.870  |  46.035  |  53.336 |  odo  |
| 660.890  |  46.043  |  53.360 |  odo  |
| 660.910  |  46.051  |  53.384 |  odo  |
| 660.940  |  46.063  |  53.420 |  odo  |
| 660.970  |  46.075  |  53.454 |  odo  |
| 660.990  |  46.082  |  53.476 |  odo  |
| 661.000  |  46.082  |  53.476 | laser |
| 661.010  |  46.090  |  53.498 |  odo  |
| 661.040  |  46.094  |  53.496 |  gps  |
| 661.040  |  46.105  |  53.529 |  odo  |
| 661.070  |  46.115  |  53.560 |  odo  |
| 661.090  |  46.122  |  53.580 |  odo  |
| 661.120  |  46.132  |  53.610 |  odo  |
| 661.140  |  46.138  |  53.628 |  odo  |
| 661.160  |  46.144  |  53.647 |  odo  |
| 661.190  |  46.153  |  53.673 |  odo  |
| 661.210  |  46.153  |  53.673 | laser |
| 661.220  |  46.162  |  53.699 |  odo  |
| 661.240  |  46.163  |  53.703 |  gps  |
| 661.240  |  46.169  |  53.720 |  odo  |
| 661.260  |  46.174  |  53.736 |  odo  |
| 661.290  |  46.181  |  53.758 |  odo  |
| 661.320  |  46.189  |  53.780 |  odo  |
| 661.340  |  46.193  |  53.794 |  odo  |
| 661.370  |  46.200  |  53.814 |  odo  |
| 661.390  |  46.205  |  53.827 |  odo  |
| 661.410  |  46.209  |  53.840 |  odo  |
| 661.430  |  46.209  |  53.840 | laser |
| 661.440  |  46.213  |  53.838 |  gps  |
| 661.440  |  46.219  |  53.856 |  odo  |
| 661.470  |  46.225  |  53.873 |  odo  |
| 661.490  |  46.228  |  53.884 |  odo  |
| 661.510  |  46.232  |  53.893 |  odo  |
| 661.540  |  46.237  |  53.908 |  odo  |
| 661.570  |  46.241  |  53.921 |  odo  |
| 661.590  |  46.244  |  53.930 |  odo  |
| 661.620  |  46.248  |  53.941 |  odo  |
| 661.640  |  46.256  |  53.939 |  gps  |
| 661.640  |  46.256  |  53.939 | laser |
| 661.640  |  46.259  |  53.947 |  odo  |
| 661.660  |  46.261  |  53.953 |  odo  |
| 661.690  |  46.264  |  53.963 |  odo  |
| 661.720  |  46.267  |  53.971 |  odo  |
| 661.740  |  46.269  |  53.976 |  odo  |
| 661.760  |  46.271  |  53.981 |  odo  |
| 661.790  |  46.273  |  53.987 |  odo  |
| 661.820  |  46.275  |  53.993 |  odo  |
| 661.840  |  46.273  |  53.998 |  gps  |
| 661.840  |  46.274  |  54.001 |  odo  |
| 661.850  |  46.274  |  54.001 | laser |
| 661.870  |  46.276  |  54.005 |  odo  |
| 661.890  |  46.277  |  54.007 |  odo  |
| 661.910  |  46.277  |  54.009 |  odo  |
| 661.940  |  46.278  |  54.011 |  odo  |
| 661.970  |  46.278  |  54.012 |  odo  |
| 661.990  |  46.278  |  54.013 |  odo  |
| 662.010  |  46.279  |  54.013 |  odo  |
| 662.040  |  46.282  |  54.013 |  gps  |
| 662.040  |  46.282  |  54.012 |  odo  |
| 662.070  |  46.282  |  54.012 | laser |
| 662.070  |  46.282  |  54.011 |  odo  |
| 662.090  |  46.282  |  54.011 |  odo  |
| 662.120  |  46.281  |  54.010 |  odo  |
| 662.140  |  46.281  |  54.009 |  odo  |
| 662.160  |  46.281  |  54.009 |  odo  |
| 662.190  |  46.281  |  54.009 |  odo  |
| 662.220  |  46.281  |  54.009 |  odo  |
| 662.240  |  46.282  |  54.011 |  gps  |
| 662.240  |  46.282  |  54.012 |  odo  |
| 662.260  |  46.282  |  54.012 |  odo  |
| 662.280  |  46.282  |  54.012 | laser |
| 662.290  |  46.283  |  54.013 |  odo  |
| 662.320  |  46.283  |  54.013 |  odo  |
| 662.340  |  46.283  |  54.013 |  odo  |
| 662.370  |  46.283  |  54.014 |  odo  |
| 662.390  |  46.283  |  54.014 |  odo  |
| 662.410  |  46.283  |  54.014 |  odo  |
| 662.440  |  46.284  |  54.016 |  gps  |
| 662.440  |  46.284  |  54.016 |  odo  |
| 662.470  |  46.283  |  54.015 |  odo  |
| 662.490  |  46.283  |  54.015 |  odo  |
| 662.500  |  46.283  |  54.015 | laser |
| 662.510  |  46.283  |  54.015 |  odo  |
| 662.540  |  46.283  |  54.015 |  odo  |
| 662.570  |  46.283  |  54.015 |  odo  |
| 662.590  |  46.283  |  54.015 |  odo  |
| 662.620  |  46.283  |  54.015 |  odo  |
| 662.640  |  46.288  |  54.015 |  gps  |
| 662.640  |  46.288  |  54.015 |  odo  |
| 662.660  |  46.288  |  54.015 |  odo  |
| 662.690  |  46.288  |  54.015 |  odo  |
| 662.710  |  46.288  |  54.015 | laser |
| 662.720  |  46.288  |  54.015 |  odo  |
| 662.740  |  46.288  |  54.015 |  odo  |
| 662.760  |  46.288  |  54.015 |  odo  |
| 662.790  |  46.288  |  54.015 |  odo  |
| 662.820  |  46.288  |  54.014 |  odo  |
| 662.840  |  46.291  |  54.017 |  gps  |
| 662.840  |  46.291  |  54.017 |  odo  |
| 662.870  |  46.291  |  54.017 |  odo  |
| 662.890  |  46.291  |  54.017 |  odo  |
| 662.910  |  46.291  |  54.017 |  odo  |
| 662.920  |  46.291  |  54.017 | laser |
| 662.940  |  46.291  |  54.017 |  odo  |
| 662.970  |  46.291  |  54.017 |  odo  |
| 662.990  |  46.291  |  54.017 |  odo  |
| 663.010  |  46.291  |  54.017 |  odo  |
| 663.040  |  46.292  |  54.019 |  gps  |
| 663.040  |  46.292  |  54.019 |  odo  |
| 663.070  |  46.292  |  54.019 |  odo  |
| 663.090  |  46.292  |  54.019 |  odo  |
| 663.120  |  46.292  |  54.019 |  odo  |
| 663.140  |  46.292  |  54.019 | laser |
| 663.140  |  46.292  |  54.019 |  odo  |
| 663.160  |  46.292  |  54.019 |  odo  |
| 663.190  |  46.292  |  54.019 |  odo  |
| 663.220  |  46.292  |  54.019 |  odo  |
| 663.240  |  46.294  |  54.022 |  gps  |
| 663.240  |  46.294  |  54.022 |  odo  |
| 663.260  |  46.294  |  54.022 |  odo  |
| 663.290  |  46.294  |  54.022 |  odo  |
| 663.320  |  46.294  |  54.022 |  odo  |
| 663.340  |  46.294  |  54.022 |  odo  |
| 663.350  |  46.294  |  54.022 | laser |
| 663.370  |  46.294  |  54.022 |  odo  |
| 663.390  |  46.294  |  54.022 |  odo  |
| 663.410  |  46.294  |  54.022 |  odo  |
| 663.440  |  46.296  |  54.025 |  gps  |
| 663.440  |  46.296  |  54.025 |  odo  |
| 663.470  |  46.296  |  54.025 |  odo  |
| 663.490  |  46.296  |  54.025 |  odo  |
| 663.510  |  46.296  |  54.025 |  odo  |
| 663.540  |  46.296  |  54.025 |  odo  |
| 663.560  |  46.296  |  54.025 | laser |
| 663.570  |  46.296  |  54.025 |  odo  |
| 663.590  |  46.296  |  54.025 |  odo  |
| 663.620  |  46.296  |  54.025 |  odo  |
| 663.640  |  46.300  |  54.026 |  gps  |
| 663.640  |  46.300  |  54.026 |  odo  |
| 663.660  |  46.300  |  54.026 |  odo  |
| 663.690  |  46.300  |  54.026 |  odo  |
| 663.720  |  46.300  |  54.026 |  odo  |
| 663.740  |  46.300  |  54.026 |  odo  |
| 663.760  |  46.300  |  54.026 |  odo  |
| 663.780  |  46.300  |  54.026 | laser |
| 663.790  |  46.300  |  54.026 |  odo  |
| 663.820  |  46.300  |  54.026 |  odo  |
| 663.840  |  46.300  |  54.032 |  gps  |
| 663.840  |  46.300  |  54.032 |  odo  |
| 663.870  |  46.300  |  54.032 |  odo  |
| 663.890  |  46.300  |  54.032 |  odo  |
| 663.910  |  46.300  |  54.032 |  odo  |
| 663.940  |  46.300  |  54.032 |  odo  |
| 663.970  |  46.300  |  54.032 |  odo  |
| 663.990  |  46.300  |  54.032 | laser |
| 663.990  |  46.300  |  54.032 |  odo  |
